indicador,fecha,kpi,nota,store_nbr,disponota,fecha_ejecucion,relleno_disponota
STOCK BINEO,2023-05-31,27.77,4.0,228,6.19,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-29,46.11,3.0,56,7.21,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-04,45.41,7.0,77,8.31,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-30,55.91,6.0,51,8.68,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-31,36.45,5.0,751,7.24,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-31,49.01,8.0,766,9.02,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-29,39.23,5.0,679,7.05,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-03,50.13,8.0,507,8.36,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-03,59.84,7.0,963,7.81,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-30,34.67,4.0,537,7.14,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-29,46.88,7.0,126,8.02,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-03,45.67,7.0,156,8.44,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-29,41.06,7.0,291,8.34,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-29,47.7,8.0,92,8.35,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-03,45.17,7.0,632,7.23,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-02,67.25,9.0,166,7.83,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-31,64.62,10.0,35,8.72,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-30,52.89,9.0,980,9.52,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-29,56.8,6.0,621,8.45,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-01,54.28,9.0,85,8.19,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-04,50.79,4.0,149,6.55,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-04,49.04,8.0,588,6.15,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-03,54.02,9.0,602,6.9,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-01,54.6,10.0,422,7.27,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-29,54.46,9.0,143,7.1,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-29,35.9,4.0,170,7.78,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-03,35.01,6.0,291,6.34,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-03,39.98,5.0,154,7.98,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-29,63.54,8.0,183,9.08,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-02,45.7,7.0,992,8.95,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-29,49.01,8.0,670,7.3,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-02,63.08,10.0,736,8.25,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-01,54.57,9.0,95,6.7,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-01,53.21,10.0,233,7.21,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-31,44.3,7.0,986,8.51,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-30,45.52,7.0,33,6.64,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-03,40.78,6.0,751,7.07,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-30,35.83,6.0,257,6.82,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-03,39.26,5.0,243,5.43,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-01,45.74,9.0,458,6.21,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-04,42.64,9.0,213,7.67,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-03,54.4,5.0,937,7.75,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-01,43.27,6.0,46,8.06,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-03,82.28,10.0,86,7.02,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-04,55.65,6.0,165,7.91,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-01,50.32,4.0,610,7.31,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-30,40.07,6.0,945,7.54,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-04,46.78,7.0,593,8.95,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-30,69.93,9.0,4,9.39,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-01,61.96,10.0,526,9.1,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-02,69.04,9.0,134,9.16,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-30,52.76,9.0,745,8.47,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-03,48.82,9.0,267,7.19,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-04,48.41,8.0,85,7.48,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-01,62.44,7.0,516,7.85,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-04,44.84,7.0,459,7.0,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-02,48.2,4.0,601,7.31,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-01,69.18,10.0,977,6.66,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-02,42.31,2.0,60,6.88,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-30,58.94,7.0,139,7.01,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-01,46.15,7.0,773,8.61,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-30,46.06,9.0,246,6.96,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-29,45.5,7.0,593,8.95,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-03,62.64,10.0,558,8.29,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-30,44.62,7.0,772,8.72,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-04,51.8,9.0,53,7.48,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-01,29.48,5.0,438,6.45,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-29,44.57,7.0,94,8.12,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-29,40.46,6.0,137,7.14,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-29,42.9,6.0,84,7.7,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-02,51.06,8.0,518,8.37,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-01,32.53,6.0,228,6.49,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-03,44.96,9.0,228,7.09,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-01,25.68,2.0,551,6.55,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-29,32.62,4.0,478,7.67,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-03,70.69,10.0,878,7.38,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-30,16.53,1.0,585,5.35,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-31,47.14,9.0,203,7.36,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-04,49.0,9.0,420,8.42,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-02,44.1,3.0,600,7.68,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-04,36.37,5.0,198,7.19,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-01,55.73,6.0,65,7.93,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-01,44.34,7.0,503,7.35,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-04,43.34,6.0,160,8.25,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-29,51.32,9.0,684,8.09,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-31,44.21,7.0,503,7.47,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-31,41.68,6.0,137,6.99,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-31,62.51,8.0,689,7.86,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-29,45.06,7.0,557,8.44,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-03,58.42,10.0,456,9.01,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-03,60.94,10.0,3,6.07,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-31,38.22,7.0,471,6.45,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-01,40.48,7.0,462,5.96,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-29,60.1,10.0,58,6.61,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-02,43.41,6.0,654,8.17,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-04,18.31,1.0,585,4.45,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-01,69.25,9.0,615,9.53,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-01,35.31,4.0,616,5.9,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-29,57.34,6.0,144,7.25,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-29,43.61,9.0,228,8.79,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-03,48.99,8.0,94,8.32,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-31,104.36,10.0,525,8.02,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-29,43.74,6.0,655,4.93,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-31,60.61,10.0,194,8.95,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-04,51.03,8.0,606,8.03,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-31,50.81,8.0,602,7.19,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-01,44.98,7.0,33,6.45,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-01,59.77,7.0,689,7.86,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-30,44.05,7.0,929,8.47,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-04,46.27,7.0,49,7.75,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-03,68.93,10.0,194,8.23,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-03,34.18,4.0,573,7.13,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-04,47.37,7.0,457,7.57,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-30,88.38,10.0,146,7.71,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-02,58.03,6.0,129,5.95,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-30,52.52,5.0,252,7.63,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-29,46.1,3.0,940,5.59,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-29,67.45,10.0,977,6.54,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-31,47.89,8.0,773,7.99,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-30,54.98,9.0,96,8.81,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-01,38.75,5.0,748,4.29,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-02,17.68,1.0,585,4.7,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-02,59.19,7.0,643,8.06,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-31,48.74,8.0,793,8.26,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-02,53.16,9.0,562,8.05,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-31,53.14,9.0,980,9.52,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-29,48.21,8.0,504,8.81,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-03,45.47,9.0,247,7.15,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-31,52.77,9.0,95,6.82,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-04,39.0,5.0,594,7.23,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-30,61.56,7.0,621,8.65,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-03,51.06,4.0,18,8.05,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-30,58.18,10.0,58,6.64,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-29,63.65,8.0,656,8.33,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-01,60.79,7.0,142,8.48,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-04,55.89,10.0,583,8.58,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-01,44.5,7.0,622,7.11,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-04,44.82,7.0,84,8.05,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-03,65.98,10.0,607,8.31,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-01,56.42,6.0,174,8.21,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-29,37.22,5.0,279,7.9,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-30,243.41,10.0,683,8.98,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-29,56.46,10.0,79,8.36,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-30,56.54,10.0,54,8.64,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-31,71.86,10.0,40,7.27,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-03,52.06,9.0,81,8.47,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-01,50.82,8.0,580,8.28,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-04,99.17,10.0,219,7.9,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-04,46.56,7.0,986,7.86,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-02,32.3,5.0,216,6.14,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-29,54.37,9.0,512,8.86,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-03,51.21,8.0,992,9.15,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-31,31.16,5.0,204,6.22,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-30,27.22,2.0,595,7.67,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-04,34.57,6.0,209,7.35,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-01,52.99,5.0,601,7.51,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-01,47.11,7.0,91,6.51,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-01,60.23,10.0,697,6.55,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-02,42.96,9.0,471,6.85,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-29,41.47,8.0,477,8.12,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-02,36.63,5.0,534,8.1,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-03,40.3,2.0,253,5.88,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-30,60.02,10.0,3,6.22,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-03,44.75,9.0,211,7.19,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-29,60.5,10.0,431,9.33,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-31,45.53,7.0,160,8.57,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-30,52.03,9.0,602,7.39,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-29,65.56,8.0,685,8.68,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-31,37.85,1.0,2,7.43,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-30,60.09,7.0,680,7.59,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-30,54.08,9.0,80,7.79,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-29,37.43,5.0,554,6.2,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-01,43.51,6.0,137,6.99,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-31,58.11,6.0,621,8.45,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-01,49.4,8.0,83,7.88,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-01,41.55,2.0,16,7.78,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-31,31.84,3.0,559,6.62,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-29,23.7,1.0,551,6.8,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-03,41.92,8.0,484,6.41,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-02,55.01,10.0,182,8.8,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-02,38.53,7.0,201,5.93,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-31,26.56,4.0,256,4.54,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-02,40.24,6.0,439,6.74,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-02,78.29,10.0,647,9.36,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-03,45.38,7.0,929,8.47,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-03,43.08,9.0,471,6.85,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-02,40.32,6.0,748,4.34,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-01,61.43,7.0,991,8.36,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-02,50.52,8.0,89,7.59,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-01,47.59,9.0,421,7.1,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-31,56.13,6.0,65,8.18,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-30,61.67,7.0,164,7.37,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-31,54.61,5.0,523,8.09,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-04,71.42,10.0,652,8.69,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-01,52.89,5.0,695,7.5,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-04,41.35,6.0,91,6.51,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-29,39.21,5.0,519,7.54,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-01,48.39,8.0,179,8.63,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-30,50.87,4.0,696,7.23,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-31,53.96,10.0,267,7.39,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-30,27.96,4.0,498,5.91,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-03,43.95,7.0,747,7.47,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-01,52.64,9.0,44,8.05,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-04,51.17,8.0,37,8.48,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-01,57.36,6.0,680,8.11,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-31,46.68,7.0,682,7.7,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-03,45.45,7.0,948,8.15,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-02,31.11,3.0,590,7.87,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-04,50.47,8.0,739,7.26,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-31,55.2,10.0,258,7.25,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-01,53.54,5.0,619,7.84,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-30,56.18,10.0,85,7.62,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-31,48.03,9.0,208,6.96,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-04,37.14,5.0,534,7.9,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-30,60.82,10.0,209,4.54,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-31,58.4,6.0,653,8.27,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-01,38.36,5.0,556,8.8,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-30,54.22,5.0,687,8.25,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-02,76.59,10.0,628,8.26,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-29,83.8,10.0,525,8.73,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-04,53.69,5.0,18,8.25,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-04,51.7,9.0,620,7.75,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-30,29.06,3.0,502,7.36,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-04,44.59,7.0,121,7.95,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-01,50.82,8.0,506,7.88,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-31,45.56,7.0,49,7.54,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-30,43.8,7.0,529,8.79,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-01,43.93,7.0,457,7.96,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-02,39.26,7.0,217,6.46,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-31,51.52,10.0,209,3.84,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-30,85.93,10.0,647,9.24,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-31,38.29,5.0,783,7.59,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-03,63.16,8.0,4,9.19,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-31,49.2,8.0,37,8.63,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-02,58.45,10.0,954,8.21,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-01,52.2,9.0,568,7.31,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-02,18.92,2.0,299,5.06,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-30,42.4,6.0,622,7.7,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-03,58.23,6.0,195,8.12,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-29,46.96,7.0,987,7.81,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-01,62.93,10.0,947,8.78,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-30,46.2,7.0,739,7.3,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-02,27.28,2.0,551,6.45,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-01,42.48,6.0,522,7.84,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-30,44.61,7.0,41,6.94,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-30,56.04,6.0,140,8.11,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-01,50.9,8.0,745,7.62,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-02,67.21,10.0,45,4.57,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-30,46.37,7.0,521,8.23,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-04,52.29,6.0,982,6.77,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-31,44.59,7.0,77,8.58,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-04,80.56,10.0,513,7.26,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-02,29.99,3.0,595,7.62,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-04,36.18,4.0,616,6.5,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-04,56.77,10.0,95,6.51,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-04,55.82,6.0,744,8.22,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-02,66.84,10.0,431,7.53,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-29,55.28,10.0,82,7.75,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-01,36.07,4.0,243,5.48,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-29,55.23,6.0,463,8.45,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-30,51.47,9.0,878,8.78,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-31,67.63,10.0,86,7.64,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-29,58.83,7.0,681,8.48,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-31,36.81,6.0,280,6.18,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-01,48.57,8.0,579,5.73,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-03,43.87,7.0,440,8.44,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-03,52.4,5.0,514,8.0,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-03,45.4,7.0,538,6.67,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-31,52.0,9.0,686,8.69,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-03,54.49,9.0,125,8.33,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-30,50.89,4.0,677,7.33,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-30,46.93,7.0,566,7.4,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-04,56.77,6.0,610,7.89,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-01,58.69,10.0,39,8.74,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-02,44.5,7.0,77,8.43,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-29,44.3,7.0,454,7.35,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-29,34.68,4.0,522,7.84,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-04,81.06,10.0,628,8.11,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-30,44.61,3.0,253,6.98,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-29,47.23,7.0,588,7.01,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-02,53.5,9.0,745,7.82,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-02,45.99,7.0,575,5.72,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-30,64.55,8.0,678,9.08,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-04,59.86,7.0,611,8.4,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-31,50.45,8.0,120,8.25,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-03,43.81,3.0,56,7.11,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-30,52.13,5.0,646,6.75,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-02,51.74,9.0,94,8.4,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-06-01,43.98,7.0,593,8.95,2023-06-05T07:45:17.601902,false
STOCK BINEO,2023-05-29,57.5,10.0,35,8.84,2023-06-05T07:45:17.601902,false
